Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
Mar,25,11:00,true,6,4,2,2,966,4422
Mar,25,11:01,true,7,0,2,2,982,4360
Mar,25,11:01,true,6,2,1,1,644,1059
Mar,25,11:02,false,1,3,1,3,640,3466
Mar,25,11:03,true,2,4,4,5,1561,7297
Mar,25,11:05,true,4,5,5,5,1041,3391
Mar,25,11:06,false,1,2,1,2,679,1685
Mar,25,11:06,true,4,7,5,5,918,3726
Mar,25,11:07,true,5,0,1,1,645,1360
Mar,25,11:08,true,5,3,1,1,598,1161
Mar,25,11:09,false,3,0,3,9,1357,11583
Mar,25,11:10,true,3,0,1,1,615,1120
Mar,25,11:11,true,7,2,1,1,615,844
Mar,25,11:12,true,5,4,2,2,802,4721
Mar,25,11:12,false,5,2,5,10,793,10871
Mar,25,11:13,true,8,0,1,1,645,1123
Mar,25,11:14,true,6,7,1,1,619,1036
Mar,25,11:15,true,1,5,7,5,1453,34262
Mar,25,11:17,true,5,2,1,1,652,1010
Mar,25,11:18,true,2,3,8,50,1595,118510
Mar,25,11:20,true,8,0,2,2,948,5108
Mar,25,11:21,true,7,2,1,1,795,1302
Mar,25,11:22,true,8,3,6,10,1268,16800
Mar,25,11:22,true,4,2,2,2,1010,3145
Mar,25,11:23,true,3,3,6,10,1254,15573
Mar,25,11:24,true,2,3,1,1,723,1254
Mar,25,11:25,true,6,0,3,12,1922,24804
Mar,25,11:26,true,7,0,1,1,817,1306
Mar,25,11:27,true,2,0,1,1,802,1479
Mar,25,11:28,false,1,25,1,25,740,23871
Mar,25,11:29,false,2,0,2,2,1076,4545
Mar,25,11:29,true,2,3,3,2,1744,4847
Mar,25,11:31,true,4,0,2,2,1080,3711
Mar,25,11:32,true,4,0,1,1,841,1645
Mar,25,11:32,true,5,2,1,1,812,2032
Mar,25,11:33,true,2,3,5,5,1115,12850
Mar,25,11:34,true,4,2,7,5,1775,47539
Mar,25,11:36,true,1,3,7,5,1691,38016
Mar,25,11:37,true,2,0,3,8,1758,21265
Mar,25,11:39,true,2,7,1,1,956,4950
Mar,25,11:40,false,1,10,1,10,978,25918
Mar,25,11:40,true,8,2,5,5,1369,7228
Mar,25,11:41,true,7,2,1,1,993,1898
Mar,25,11:42,true,4,2,6,10,1528,23604
Mar,25,11:43,true,4,0,1,1,968,4623
Mar,25,11:44,false,4,3,4,600,2214,1170
Mar,25,11:46,true,3,2,1,1,653,4190
Mar,25,11:46,true,7,0,1,1,735,1414
Mar,25,11:47,true,4,5,6,10,1175,13628
Mar,25,11:48,true,1,5,2,2,1097,7968
Mar,25,11:49,true,6,2,5,5,1259,8244
Mar,25,11:50,true,6,0,3,2,1968,4910
Mar,25,11:51,true,6,5,5,5,1348,10826
Mar,25,11:52,true,3,0,2,2,1277,6450
Mar,25,11:53,true,1,10,2,2,1242,5096
Mar,25,11:54,true,1,2,3,3,1909,6382
Mar,25,11:55,true,5,4,2,2,1176,6877
Mar,25,11:56,true,7,5,1,1,960,2871
Mar,25,11:56,true,4,2,2,2,1046,3650
Mar,25,11:57,true,2,10,1,1,812,1801
Mar,25,11:58,true,8,3,5,5,1155,5267
Mar,25,11:59,true,1,3,3,9,1718,12098
Mar,25,12:00,true,5,0,2,2,1163,4609
Mar,25,12:01,true,6,3,5,5,1201,6163
Mar,25,12:02,true,4,2,1,1,852,2089
Mar,25,12:03,true,4,4,1,1,818,1986
Mar,25,12:03,true,2,2,1,1,764,1480
Mar,25,12:04,true,7,3,2,2,952,5214
Mar,25,12:05,true,6,0,1,1,647,1168
Mar,25,12:06,true,2,5,6,10,1130,20018
Mar,25,12:07,true,5,3,7,5,1777,34198
Mar,25,12:08,true,4,2,1,1,774,1191
Mar,25,12:09,true,4,2,1,1,806,1469
Mar,25,12:10,true,3,0,1,1,783,1624
Mar,25,12:11,true,4,0,1,1,768,1453
Mar,25,12:12,true,3,2,1,1,742,1821
Mar,25,12:12,true,7,2,1,1,674,1751
Mar,25,12:13,true,5,2,1,1,666,1679
Mar,25,12:14,true,3,0,2,2,872,6305
Mar,25,12:15,true,5,5,6,10,1157,17030
Mar,25,12:16,true,5,3,1,1,673,1369
Mar,25,12:17,false,2,25,2,50,894,119408
Mar,25,12:18,true,7,4,5,5,1112,11893
Mar,25,12:18,true,5,15,3,5,1824,12356
Mar,25,12:20,true,1,7,5,5,1389,12778
Mar,25,12:20,false,4,2,4,10,2117,21609
Mar,25,12:22,true,3,2,1,1,1022,2379
Mar,25,12:23,true,4,2,1,1,988,2122
Mar,25,12:24,true,5,0,2,2,1212,5812
Mar,25,12:25,true,6,3,1,1,872,1617
Mar,25,12:25,true,4,3,5,5,1196,12429
Mar,25,12:26,true,4,0,2,2,1107,4100
Mar,25,12:27,true,5,5,1,1,809,1821
Mar,25,12:28,true,3,0,6,10,1318,14610
Mar,25,12:29,true,2,0,3,9,1794,17301
Mar,25,12:30,true,5,3,1,1,862,1632
Mar,25,12:31,true,3,20,1,1,834,1245
Mar,25,12:32,true,7,2,1,1,785,1169
Mar,25,12:32,false,1,0,1,1,765,1400
Mar,25,12:33,true,3,0,5,5,1028,12193
Mar,25,12:34,true,2,0,6,10,1277,14748
Mar,25,12:35,false,1,20,1,20,763,45251
Mar,25,12:36,true,7,2,3,4,1777,13599
Mar,25,12:37,false,6,4,6,40,1448,96414
Mar,25,12:38,true,4,3,1,1,1023,6470
Mar,25,12:39,true,4,10,5,5,1413,13104
Mar,25,12:40,true,4,0,1,1,1036,1935
Mar,25,12:40,false,7,2,7,10,2338,95333
Mar,25,12:42,true,2,2,1,1,1060,1453
Mar,25,12:43,true,3,5,1,1,1108,1806
Mar,25,12:44,true,6,2,8,15,2484,62012
Mar,25,12:46,true,8,2,1,1,1151,1785
Mar,25,12:47,true,3,0,5,5,1568,13965
Mar,25,12:48,true,2,3,5,5,1629,15181
Mar,25,12:48,true,4,3,3,3,2467,8923
Mar,25,12:50,true,1,4,5,5,1624,14313
Mar,25,12:51,true,5,2,2,2,1525,9994
Mar,25,12:51,true,6,3,5,5,1542,13161
Mar,25,12:52,true,5,3,2,2,1457,10159
Mar,25,12:53,true,8,3,2,2,1327,7606
Mar,25,12:54,true,1,15,2,2,1287,7595
Mar,25,12:55,true,8,5,6,10,1693,31090
Mar,25,12:56,true,4,0,3,20,2244,71127
Mar,25,12:57,true,7,7,1,1,1222,17657
Mar,25,12:58,true,2,4,1,1,1161,15682
Mar,25,12:59,true,3,3,1,1,1141,15399
Mar,25,12:59,false,2,3,2,6,1319,21522
Mar,25,13:00,true,7,2,1,1,991,6448
Mar,25,13:01,true,7,0,1,1,965,6711
Mar,25,13:02,true,6,2,1,1,918,7304
Mar,25,13:03,true,2,2,1,1,850,6688
Mar,25,13:04,true,6,2,1,1,848,7005
Mar,25,13:05,false,6,3,6,30,1358,72966
Mar,25,13:05,true,1,10,2,2,1090,5289
Mar,25,13:06,true,8,0,1,1,915,7005
Mar,25,13:07,true,8,7,6,10,1443,12189
Mar,25,13:08,true,6,0,1,1,940,2648
Mar,25,13:09,true,2,0,5,5,1412,18158
Mar,25,13:10,true,8,0,2,2,1222,5981
Mar,25,13:10,true,8,5,3,20,2103,49711
Mar,25,13:12,true,6,0,1,1,1000,2528
Mar,25,13:13,true,7,4,4,10,2453,29643
Mar,25,13:14,true,4,0,1,1,1049,2006
Mar,25,13:15,true,4,2,1,1,1020,2146
Mar,25,13:17,true,2,0,1,1,974,1932
Mar,25,13:18,true,8,3,3,5,2063,12607
Mar,25,13:19,true,8,3,1,1,895,2071
Mar,25,13:20,true,7,0,2,2,1181,8082
Mar,25,13:21,true,8,2,3,5,1986,12163
Mar,25,13:22,true,7,0,3,3,2037,8425
Mar,25,13:23,false,1,4,1,4,873,6489
Mar,25,13:24,true,8,0,5,5,1319,7664
Mar,25,13:25,false,2,3,2,6,1143,14648
Mar,25,13:26,true,5,2,2,2,1184,5269
Mar,25,13:27,false,4,2,4,20,2128,55662
Mar,25,13:28,true,3,2,1,1,1006,2248
Mar,25,13:29,true,8,15,1,1,991,2125
Mar,25,13:30,true,6,2,2,2,1220,4917
Mar,25,13:31,true,8,2,7,5,2381,49324
Mar,25,13:33,true,4,0,2,2,1217,5019
Mar,25,13:33,true,4,0,1,1,983,2318
Mar,25,13:34,false,1,3,1,3,932,4454
Mar,25,13:35,false,1,10,1,10,919,11304
Mar,25,13:36,true,8,2,3,3,2234,7603
Mar,25,13:37,true,5,5,1,1,991,1972
Mar,25,13:38,false,2,0,2,2,1205,4918
Mar,25,13:39,true,8,7,5,5,1342,6970
Mar,25,13:40,true,4,0,2,2,1152,4891
Mar,25,13:40,true,2,4,7,5,2282,38370
Mar,25,13:42,true,1,5,2,2,1276,5952
Mar,25,13:43,true,4,2,2,2,1287,6082
Mar,25,13:44,false,1,4,1,4,1073,8321
Mar,25,13:45,true,4,5,2,2,1228,6311
Mar,25,13:45,true,1,2,6,10,1727,18505
Mar,25,13:46,true,6,3,1,1,1046,2792
Mar,25,13:47,false,5,2,5,10,1478,19560
Mar,25,13:48,false,2,3,2,6,1408,17499
Mar,25,13:49,true,4,5,2,2,1333,5871
Mar,25,13:50,false,2,3,2,6,1265,16989
Mar,25,13:50,false,2,10,2,20,1293,48923
Mar,25,13:51,true,4,0,5,5,1556,9824
Mar,25,13:52,false,1,0,1,1,1131,4566
Mar,25,13:53,true,8,0,2,2,1295,6544
Mar,25,13:54,true,3,3,7,5,2606,52620
Mar,25,13:55,true,8,3,5,5,1601,11238
Mar,25,13:56,true,7,0,2,2,1623,8465
Mar,25,13:57,true,7,4,5,5,1620,18882
Mar,25,13:58,true,8,5,3,4,2549,13476
Mar,25,13:59,false,1,10,1,10,1124,24873
Mar,25,14:00,true,5,0,1,1,1187,4154
Mar,25,14:00,true,3,10,2,2,1441,10120
Mar,25,14:01,true,4,3,3,100,2325,270482
Mar,25,14:03,true,4,5,1,1,1053,2547
Mar,25,14:03,true,5,2,2,2,1450,9483
Mar,25,14:04,true,8,2,2,2,1526,8863
Mar,25,14:05,true,5,7,1,1,1095,2761
Mar,25,14:06,false,1,2,1,2,1069,5378
Mar,25,14:07,true,7,7,2,2,1469,9819
Mar,25,14:07,true,4,2,2,2,1470,9935
Mar,25,14:08,true,8,2,5,5,1548,13078
Mar,25,14:09,true,4,3,1,1,1024,4064
Mar,25,14:10,true,4,10,1,1,953,4235
Mar,25,14:11,true,7,2,1,1,951,3384
Mar,25,14:12,true,8,3,1,1,920,3466
Mar,25,14:12,true,3,4,1,1,877,3362
Mar,25,14:13,true,7,3,2,2,1190,15651
Mar,25,14:14,true,8,2,3,10,2330,35404
Mar,25,14:15,true,7,7,1,1,926,3536
Mar,25,14:16,true,8,3,4,15,2565,59707
Mar,25,14:18,true,5,0,1,1,1006,4784
Mar,25,14:18,true,5,2,3,2,2493,8145
Mar,25,14:20,true,3,7,1,1,1011,4100
Mar,25,14:20,false,2,3,2,6,1322,27847
Mar,25,14:21,true,3,0,2,2,1400,15877
Mar,25,14:22,false,1,5,1,5,984,13920
Mar,25,14:23,true,3,0,2,2,1292,9437
Mar,25,14:24,true,2,5,1,1,956,4884
Mar,25,14:25,true,6,0,2,2,1259,10639
Mar,25,14:25,true,4,2,1,1,864,2614
Mar,25,14:26,true,5,0,1,1,793,4857
Mar,25,14:27,true,1,15,2,2,1045,8936
Mar,25,14:28,true,8,3,5,5,1056,12858
Mar,25,14:29,true,6,10,5,5,1135,13404
Mar,25,14:29,true,7,10,1,1,776,3998
Mar,25,14:30,true,6,3,2,2,1041,15058
Mar,25,14:31,true,1,25,3,15,1880,33179
Mar,25,14:32,true,2,20,1,1,922,4077
Mar,25,14:33,true,4,2,7,5,2260,43492
Mar,25,14:35,true,4,2,1,1,989,3178
Mar,25,14:35,false,2,2,2,4,1313,14405
Mar,25,14:37,false,1,4,1,4,938,5544
Mar,25,14:38,true,3,0,5,5,1271,6205
Mar,25,14:39,true,7,4,2,2,1323,9575
Mar,25,14:39,true,4,0,3,3,2189,12691
Mar,25,14:41,true,7,2,5,5,1230,6262
Mar,25,14:41,true,8,15,1,1,939,4267
Mar,25,14:42,true,1,7,5,5,1157,22332
Mar,25,14:43,true,3,0,1,1,935,2985
Mar,25,14:44,true,4,4,1,1,850,2520
Mar,25,14:44,false,1,10,1,10,790,10319
Mar,25,14:45,true,4,7,1,1,864,2910
Mar,25,14:46,true,2,0,1,1,844,2693
Mar,25,14:47,true,3,2,1,1,807,2725
Mar,25,14:48,true,3,3,1,1,721,2460
Mar,25,14:48,true,3,3,1,1,747,2702
Mar,25,14:49,true,6,4,2,2,891,4566
Mar,25,14:50,true,2,3,1,1,642,1937
Mar,25,14:51,true,1,2,6,10,1088,14897
Mar,25,14:51,false,2,3,2,6,908,11860
Mar,25,14:52,true,1,3,3,4,1819,13538
Mar,25,14:53,false,2,4,2,8,1048,23061
Mar,25,14:54,true,8,0,5,5,1179,8743
Mar,25,14:55,true,4,0,1,1,877,5942
Mar,25,14:56,true,7,0,1,1,843,2269
Mar,25,14:56,true,3,0,5,5,904,17191
Mar,25,14:57,true,7,2,1,1,748,2653
Mar,25,14:58,true,7,2,2,2,941,4913
Mar,25,14:59,true,4,3,1,1,711,3035
Mar,25,14:59,true,5,0,1,1,690,2506
Mar,25,15:00,true,1,3,7,5,1704,48728
Mar,25,15:02,true,2,5,5,5,958,6467
Mar,25,15:03,false,1,2,1,2,799,4166
Mar,25,15:03,false,1,2,1,2,797,3984
Mar,25,15:04,true,3,15,4,7,1834,19449
Mar,25,15:06,false,1,2,1,2,806,3321
Mar,25,15:07,true,8,3,3,2,1780,8404
Mar,25,15:08,true,1,2,5,5,982,6105
Mar,25,15:08,true,6,2,5,5,1029,6113
Mar,25,15:09,true,5,0,1,1,781,3156
Mar,25,15:10,true,5,4,3,10,1563,17634
Mar,25,15:11,false,2,10,2,20,1015,32422
Mar,25,15:12,true,7,3,1,1,833,2186
Mar,25,15:13,false,5,5,5,25,1116,23120
Mar,25,15:14,false,1,3,1,3,917,4233
Mar,25,15:15,true,3,3,2,2,1181,4960
Mar,25,15:15,true,3,5,7,5,2149,40083
Mar,25,15:17,true,4,4,1,1,960,2441
Mar,25,15:18,true,4,5,2,2,1266,5190
Mar,25,15:18,true,4,3,3,2,2190,6050
Mar,25,15:20,false,1,0,1,1,987,3723
Mar,25,15:20,true,4,3,3,9,1936,20625
Mar,25,15:22,true,3,0,1,1,1031,2628
Mar,25,15:22,true,8,4,3,9,2062,21114
Mar,25,15:23,true,2,3,4,20,2461,44120
Mar,25,15:25,true,5,2,7,5,2556,46456
Mar,25,15:27,true,8,0,1,1,1181,4711
Mar,25,15:27,false,2,4,2,8,1571,19115
Mar,25,15:28,true,4,2,3,9,2599,26944
Mar,25,15:29,false,1,10,1,10,1287,20812
Mar,25,15:30,false,7,2,7,10,2915,111945
Mar,25,15:32,true,8,0,5,5,1921,10695
Mar,25,15:33,false,2,2,2,4,1900,12930
Mar,25,15:33,true,5,3,4,10,3276,34817
Mar,25,15:35,true,8,2,6,10,2576,31467
Mar,25,15:36,true,8,5,1,1,1630,9386
Mar,25,15:37,true,4,2,2,2,1957,13791
Mar,25,15:37,true,4,3,6,10,2243,27549
Mar,25,15:38,true,4,5,1,1,1536,8208
Mar,25,15:39,true,3,2,2,2,1956,9965
Mar,25,15:40,true,8,4,1,1,1375,4116
Mar,25,15:41,true,3,2,4,15,3299,57725
Mar,25,15:42,true,7,2,1,1,1390,4364
Mar,25,15:43,true,8,3,3,7,3120,29485
Mar,25,15:44,false,4,5,4,500,3262,1562
Mar,25,15:46,true,4,0,1,1,1092,5272
Mar,25,15:47,true,5,0,3,4,2695,16267
Mar,25,15:48,false,1,3,1,3,1220,13279
Mar,25,15:49,false,5,0,5,5,1909,11327
Mar,25,15:50,true,6,4,1,1,1262,2975
Mar,25,15:50,true,8,15,5,5,1899,12422
Mar,25,15:51,false,1,0,1,1,1315,3740
Mar,25,15:52,false,3,0,3,20,3034,67480
Mar,25,15:53,false,1,10,1,10,1368,19105
Mar,25,15:54,true,4,3,1,1,1449,2811
Mar,25,15:55,true,5,0,1,1,1414,4174
Mar,25,15:56,true,7,3,2,2,1735,11474
Mar,25,15:57,true,3,2,1,1,1290,3849
Mar,25,15:58,true,8,15,2,2,1490,11601
Mar,25,15:58,true,1,10,5,5,1706,9894
Mar,25,15:59,true,8,5,1,1,1259,4670
Mar,25,16:00,true,6,4,7,5,2986,67587
Mar,25,16:02,true,1,0,2,2,1604,8435
Mar,25,16:03,true,3,5,5,5,1834,9951
Mar,25,16:03,true,1,2,2,2,1655,9826
Mar,25,16:04,true,4,2,1,1,1259,6615
Mar,25,16:05,true,7,2,2,2,1496,7938
Mar,25,16:06,false,1,10,1,10,1136,17356
Mar,25,16:07,false,1,0,1,1,1222,2776
Mar,25,16:08,true,3,2,7,5,2762,72086
Mar,25,16:09,true,1,0,2,2,1565,6619
Mar,25,16:10,true,5,4,1,1,1294,3763
Mar,25,16:11,true,5,3,1,1,1239,2929
Mar,25,16:12,true,2,3,3,3,2668,10525
Mar,25,16:13,true,6,3,1,1,1153,3654
Mar,25,16:14,true,5,7,1,1,1100,3529
Mar,25,16:15,true,5,0,2,2,1339,6323
Mar,25,16:15,true,5,5,1,1,991,3010
Mar,25,16:16,false,7,5,7,25,2372,252708
Mar,25,16:18,true,3,5,1,1,1013,3411
Mar,25,16:19,true,2,3,5,5,1613,9555
Mar,25,16:19,true,7,3,8,50,2819,161257
Mar,25,16:21,true,2,5,1,1,1263,3376
Mar,25,16:22,true,7,2,1,1,1341,3362
Mar,25,16:23,true,3,20,1,1,1286,3440
Mar,25,16:24,false,5,0,5,5,1825,16501
Mar,25,16:25,false,1,3,1,3,1280,10111
Mar,25,16:25,true,8,0,1,1,1313,3359
Mar,25,16:26,true,4,2,1,1,1304,3521
Mar,25,16:27,false,7,2,7,10,3063,132997
Mar,25,16:29,true,7,4,5,5,1803,15944
Mar,25,16:30,true,7,0,1,1,1428,4972
Mar,25,16:31,true,8,4,3,4,3186,18536
Mar,25,16:32,true,1,2,2,2,1807,14062
Mar,25,16:33,true,8,4,1,1,1416,3793
Mar,25,16:33,true,2,7,1,1,1378,4937
Mar,25,16:34,true,3,7,1,1,1352,7468
Mar,25,16:35,true,6,2,2,2,1625,10355
Mar,25,16:36,true,5,3,1,1,1257,6786
Mar,25,16:37,true,4,2,1,1,1225,6758
Mar,25,16:37,true,3,2,5,5,1601,14337
Mar,25,16:38,true,3,0,2,2,1501,10223
Mar,25,16:39,true,4,7,1,1,1191,3995
Mar,25,16:40,true,7,5,4,10,2964,40681
Mar,25,16:41,false,5,2,5,10,1636,46064
Mar,25,16:42,true,1,3,2,2,1622,12205
Mar,25,16:43,true,6,5,1,1,1345,4763
Mar,25,16:44,true,4,2,1,1,1273,3205
Mar,25,16:45,true,1,5,6,10,1981,21771
Mar,25,16:45,true,6,4,2,2,1534,4816
Mar,25,16:46,true,5,5,1,1,1248,4678
Mar,25,16:47,true,8,3,5,5,1657,14752
Mar,25,16:48,true,8,7,4,20,2838,66240
Mar,25,16:49,true,4,2,1,1,1257,3574
Mar,25,16:50,true,2,5,1,1,1227,4599
Mar,25,16:51,true,4,2,8,15,3002,63459
Mar,25,16:53,true,1,3,2,2,1663,6766
Mar,25,16:54,true,8,2,2,2,1618,8745
Mar,25,16:54,true,8,4,1,1,1308,6520
Mar,25,16:55,false,7,5,7,25,3041,324946
Mar,25,16:57,true,7,3,6,10,2001,30817
Mar,25,16:58,true,2,2,7,5,3185,66033
Mar,25,17:00,true,8,3,1,1,1479,5956
Mar,25,17:00,true,5,0,1,1,1425,4718
Mar,25,17:01,true,5,0,1,1,1405,3103
Mar,25,17:02,true,1,4,2,2,1759,8785
Mar,25,17:03,true,5,2,2,2,1695,6959
Mar,25,17:04,true,4,5,2,2,1645,6999
Mar,25,17:05,false,1,2,1,2,1289,5992
Mar,25,17:05,true,1,4,2,2,1462,6780
Mar,25,17:06,true,5,5,1,1,1214,2930
Mar,25,17:07,true,5,3,2,2,1457,7125
Mar,25,17:08,true,8,5,6,10,1936,33931
Mar,25,17:09,true,4,2,1,1,1139,3126
Mar,25,17:09,true,7,2,1,1,1092,2969
Mar,25,17:10,false,1,10,1,10,1068,17890
Mar,25,17:11,true,1,10,5,5,1679,14287
Mar,25,17:12,true,1,2,2,2,1566,5805
Mar,25,17:13,true,2,0,1,1,1206,2921
Mar,25,17:13,true,3,3,2,2,1388,4695
Mar,25,17:14,true,7,0,3,20,2739,56986
Mar,25,17:15,true,6,3,5,5,1672,13184
Mar,25,17:16,true,1,7,5,5,1730,13086
Mar,25,17:17,false,1,2,1,2,1321,6393
Mar,25,17:18,false,2,3,2,6,1611,13152
Mar,25,17:19,true,2,3,3,4,2880,13844
Mar,25,17:20,true,4,2,1,1,1341,3044
Mar,25,17:21,true,2,3,1,1,1231,2987
Mar,25,17:21,true,7,0,5,5,1537,12682
Mar,25,17:22,true,7,3,2,2,1493,5376
Mar,25,17:23,false,1,2,1,2,1086,3915
Mar,25,17:24,true,4,5,1,1,1017,2152
Mar,25,17:24,true,4,4,2,2,1229,8370
Mar,25,17:25,false,1,2,1,2,960,3493
Mar,25,17:26,true,5,20,6,10,1473,17093
Mar,25,17:27,true,2,4,1,1,1015,2112
Mar,25,17:28,true,3,5,7,5,2629,60136
Mar,25,17:29,true,3,3,1,1,1076,2356
Mar,25,17:30,true,2,3,1,1,1071,2547
Mar,25,17:31,true,1,7,3,3,2465,10512
Mar,25,17:32,false,1,2,1,2,1118,3981
Mar,25,17:33,true,7,2,2,2,1329,5595
Mar,25,17:34,true,2,4,5,5,1462,8888
Mar,25,17:34,true,3,2,2,2,1340,6788
Mar,25,17:35,true,3,5,2,2,1247,6136
Mar,25,17:36,true,7,0,2,2,1186,6264
Mar,25,17:37,true,7,2,1,1,965,7048
Mar,25,17:38,true,1,5,2,2,1027,4663
Mar,25,17:38,true,3,0,7,5,2418,55276
Mar,25,17:40,true,7,2,2,2,1261,4866
Mar,25,17:41,false,1,7,1,7,1042,19572
Mar,25,17:42,true,4,7,6,10,1682,15747
Mar,25,17:42,true,6,3,1,1,1091,2586
Mar,25,17:43,true,3,3,1,1,1073,2410
Mar,25,17:44,true,8,4,5,5,1481,22761
Mar,25,17:45,true,2,2,6,10,1609,24176
Mar,25,17:46,true,6,3,2,2,1492,5235
Mar,25,17:46,true,5,15,1,1,1117,8508
Mar,25,17:47,true,7,0,2,2,1378,5121
Mar,25,17:48,true,2,3,1,1,985,2268
Mar,25,17:49,true,4,2,2,2,1221,16517
Mar,25,17:50,true,4,7,1,1,909,2185
Mar,25,17:50,true,8,4,6,10,1419,15582
Mar,25,17:51,true,2,2,6,10,1455,16848
Mar,25,17:52,true,4,3,2,2,1295,11996
Mar,25,17:53,false,1,7,1,7,1024,17992
Mar,25,17:54,true,4,3,6,10,1526,16025
Mar,25,17:54,false,1,15,1,15,1079,16867
Mar,25,17:55,true,2,0,1,1,1165,2085
Mar,25,17:56,true,8,4,5,5,1471,15776
Mar,25,17:57,true,2,4,1,1,1134,2315
Mar,25,17:58,true,6,2,1,1,1083,1954
Mar,25,17:58,true,6,0,3,3,2505,13371
Mar,25,17:59,true,6,2,1,1,1071,2102
Mar,25,18:00,true,5,2,1,1,1010,2617
Mar,25,18:01,true,4,2,5,5,1216,24199
Mar,25,18:02,false,5,3,5,15,1216,28077
Mar,25,18:03,true,4,10,1,1,1047,3079
Mar,25,18:03,true,5,7,1,1,1066,2466
Mar,25,18:04,true,1,5,6,10,1579,18909
Mar,25,18:05,true,4,7,1,1,1090,2789
Mar,25,18:06,true,8,2,1,1,1046,2498
Mar,25,18:07,false,1,10,1,10,990,12944
Mar,25,18:08,true,3,2,1,1,1023,3178
Mar,25,18:08,true,5,3,4,7,2433,25367
Mar,25,18:10,true,8,0,2,2,1313,5348
Mar,25,18:11,true,3,3,5,5,1513,12549
Mar,25,18:12,true,5,3,3,12,2480,27871
Mar,25,18:13,true,8,0,2,2,1476,4499
Mar,25,18:14,true,7,5,5,5,1662,12705
Mar,25,18:15,false,1,2,1,2,1189,6216
Mar,25,18:15,true,3,0,2,2,1357,5168
Mar,25,18:16,true,7,2,2,2,1307,4045
Mar,25,18:17,true,5,10,2,2,1291,4305
Mar,25,18:18,true,7,2,1,1,1057,3927
Mar,25,18:19,true,3,0,2,2,1120,4028
Mar,25,18:20,true,8,5,6,10,1519,30098
Mar,25,18:20,true,5,7,3,5,2254,17069
Mar,25,18:22,true,8,4,2,2,1315,4768
Mar,25,18:22,true,5,2,3,3,2177,8561
Mar,25,18:24,true,1,3,8,120,2653,156697
Mar,25,18:27,false,1,0,1,1,1180,4875
Mar,25,18:28,true,7,0,2,2,1567,5616
Mar,25,18:29,true,3,0,1,1,1166,3665
Mar,25,18:29,true,3,2,1,1,1072,3346
Mar,25,18:30,true,8,5,1,1,1058,3235
Mar,25,18:31,true,2,3,3,20,2263,43464
Mar,25,18:32,true,2,3,1,1,1068,2311
Mar,25,18:33,true,2,3,3,20,2335,60080
Mar,25,18:34,true,6,5,3,3,2443,11787
Mar,25,18:35,false,5,2,5,10,1827,25519
Mar,25,18:36,true,2,3,1,1,1295,3020
Mar,25,18:37,true,2,0,4,15,3025,46189
Mar,25,18:38,true,4,3,1,1,1353,3534
Mar,25,18:39,true,7,4,2,2,1725,9748
Mar,25,18:40,true,6,2,3,7,3066,22686
Mar,25,18:41,true,2,10,1,1,1327,3236
Mar,25,18:42,true,6,2,1,1,1334,2578
Mar,25,18:43,true,4,3,8,200,3155,209905
Mar,25,18:46,true,7,2,1,1,1389,4063
Mar,25,18:46,false,1,3,1,3,1391,7612
Mar,25,18:47,true,7,3,1,1,1363,2802
Mar,25,18:48,true,4,7,2,2,1730,6666
Mar,25,18:49,true,1,0,3,10,3140,33410
Mar,25,18:50,true,2,3,1,1,1384,4615
Mar,25,18:51,true,6,0,1,1,1340,4395
Mar,25,18:52,false,5,3,5,15,1750,36605
Mar,25,18:53,true,2,10,1,1,1246,3898
Mar,25,18:53,false,2,0,2,2,1658,7698
Mar,25,18:54,false,1,3,1,3,1261,7526
Mar,25,18:55,true,1,7,6,10,2083,17687
Mar,25,18:56,true,7,3,1,1,1347,3321
Mar,25,18:57,true,7,5,2,2,1493,4249
Mar,25,18:58,true,3,0,1,1,1221,2607
Mar,25,18:58,true,5,3,3,25,2720,59809
Mar,25,19:00,true,6,7,1,1,1283,4002
Mar,25,19:00,true,3,7,6,10,2116,17246
Mar,25,19:01,true,6,0,8,15,3227,119713
Mar,25,19:03,true,4,0,7,5,3269,54616
Mar,25,19:05,false,2,3,2,6,1958,17351
Mar,25,19:06,true,4,2,5,5,2456,17443
Mar,25,19:07,true,2,2,5,5,2325,15151
Mar,25,19:07,true,2,10,1,1,1804,8760
Mar,25,19:08,true,8,3,5,5,2129,17092
Mar,25,19:09,true,3,0,5,5,2222,14869
Mar,25,19:10,true,8,0,1,1,1599,3638
Mar,25,19:11,true,1,10,3,10,3388,29133
Mar,25,19:12,true,6,4,1,1,1607,4413
Mar,25,19:13,false,1,10,1,10,1525,16041
Mar,25,19:14,true,5,2,2,2,2038,6210
Mar,25,19:14,true,6,4,2,2,1864,6208
Mar,25,19:15,true,8,2,2,2,1827,5355
Mar,25,19:16,true,4,0,1,1,1419,5068
Mar,25,19:17,true,1,2,4,20,3089,57023
Mar,25,19:18,true,8,2,1,1,1456,3241
Mar,25,19:19,true,8,3,2,2,1695,4793
Mar,25,19:20,true,5,3,1,1,1409,3852
Mar,25,19:21,true,8,3,1,1,1266,2434
Mar,25,19:21,true,4,3,8,15,2960,39250
Mar,25,19:24,false,2,3,2,6,1611,15350
Mar,25,19:24,true,6,2,2,2,1786,6523
Mar,25,19:25,true,8,0,1,1,1496,4034
